age_kyr_bp,Al,Ba,Mo,Ti,U,Al_trend,Al_residuals,Ba_trend,Ba_residuals,Mo_trend,Mo_residuals,Ti_trend,Ti_residuals,U_trend,U_residuals
59.411,68409.397,148.318,1.925,6165.811,2.38,65292.93989334572,3116.4571066542776,207.10038129086055,-58.78238129086054,2.222563615751569,-0.29756361575156887,5651.843643818218,513.9673561817817,2.2266612214692114,0.15333877853078848
59.371,67591.023,231.209,2.307,5890.582,0.858,65252.43190080993,2338.5910991900746,206.41863392857056,24.790366071429446,2.1986809138359114,0.10831908616408858,5645.113997982267,245.46800201773294,2.2081027892100042,-1.3501027892100042
59.332,66920.556,210.976,1.789,5916.209,1.909,65194.560498576975,1725.9955014230218,205.69958773300124,5.276412266998761,2.174350432406743,-0.38535043240674294,5637.169061217288,279.03993878271194,2.190876985433273,-0.281876985433273
59.292,67441.867,263.424,2.472,5750.956,5.092,65116.815476189804,2325.0515238101943,204.9091670723369,58.514832927663065,2.1485147377377056,0.32348526226229435,5627.617128516349,123.33887148365102,2.1739959976010903,2.9180040023989093
59.252,67961.108,195.069,2.558,5878.468,1.793,65021.296041001304,2939.811958998689,204.0679698197095,-8.998969819709515,2.1219989750137698,0.43600102498623006,5616.693955252367,261.7740447476326,2.1577403765178,-0.3647403765178001
59.212,64757.937,152.446,3.689,5807.844,2.52,64909.2325468045,-151.29554680450383,203.1788527201482,-50.7328527201482,2.0950313138259142,1.5939686861740858,5604.484703425495,203.3592965745047,2.1418853037787544,0.3781146962212456
59.172,64496.47,197.377,1.68,5526.686,1.083,64782.20913842961,-285.7391384296061,202.24469891900293,-4.867698919002919,2.067847217997091,-0.3878472179970911,5591.108981716419,-64.4229817164196,2.1261690080636404,-1.0431690080636404
59.132,65511.907,239.581,1.414,5598.743,1.852,64642.12989994359,869.7771000564098,201.26845882176417,38.31254117823582,2.0406822776941995,-0.6266822776941996,5576.7186060139,22.024393986100222,2.1103095336072357,-0.25830953360723563
59.093,65509.272,172.61,1.326,5802.357,1.591,64495.06351362221,1014.2084863777854,200.27903399204394,-27.66903399204392,2.0144331554432973,-0.6884331554432972,5561.883092935537,240.47390706446276,2.0944362192356696,-0.5034362192356696
59.053,67020.28,214.612,1.586,5708.658,2.149,64335.82399253152,2684.4560074684778,199.22886310809577,15.383136891904229,1.9879640649499934,-0.40196406494999337,5546.0410085709955,162.61699142900488,2.0774677148574483,0.07153228514255172
59.013,64363.345,180.697,1.327,5577.564,2.149,64170.63096655221,192.7140334477881,198.14631807958312,-17.449318079583122,1.9621470050947094,-0.6351470050947094,5529.783955418915,47.78004458108535,2.059557933020396,0.0894420669796041
